id	name	age	country	hometown	height	arm_span	gender
1910	Jillian Yatsko	29.0	USA	San Diego			-1
1911	Amanda  Brownstein	21.0	USA	Decatur			-1
1912	Jessica Fecanin	19.0	USA	Frisco			-1
1913	Dinah Marcuson	18.0	USA	Nerbury Park			-1
1914	Quinn Mason	19.0	USA	Bellingham			1
1915	Allie Nishi	19.0	USA	Ann Arbor			-1
1916	Nekaia Sanders	18.0	USA	Corona Del Mar	157.0	165.0	0
1917	Mia Bawendi	19.0	USA	Watertown			-1
1918	Kiara Pellicane-Hart	18.0	USA	Plano			-1
1919	Emma Wetsel	19.0	USA	Portland			-1
1920	Marielle Horstmann	18.0	USA	Newton			-1
1921	Amelia Marcuson	20.0	USA	Newbury Park			-1
1922	Helen Stephens	19.0	USA	Atlanta			-1
1923	Justin Salas	29.0	USA	Tulsa			1
1924	Skylar Smith	22.0	USA	Durango			0
1925	Stefan Fellner	20.0	USA	Kings Beach	178.0		1
1926	Zach Galla	21.0	USA	Atlanta	168.0		1
1927	Coulter Holden	20.0	USA	South Range			0
1928	Colin Wills	20.0	USA	Granite Bay			1
1929	Colin Duffy	18.0	USA	Broomfield	170.0		1
1930	Connor Herson	18.0	USA	Emerald Hills			1
1931	Anthony Lesik	18.0	USA	San Jose			1
1932	Charlie Osborne	19.0	USA	Cary			1
1933	Cody Stevenson	18.0	USA	Boulder			1
1934	Zander Waller	18.0	USA	Decatur	182.0	193.0	1
1935	Jordan Fishman	19.0	USA	Aurora			1
1936	Darren Skolnik	19.0	USA	Haworth	170.0		1
1937	Chad Test	20.0	USA	Plano			1
1938	Dylan Duregger	19.0	USA	Mesa			1
1939	Ethan Freudenheim	19.0	USA	Boston			1
1940	Domingo Jones	19.0	USA	Albuquerque			1
1941	Bates Rosie	31.0	USA	Snohmish			0
1942	Kody Alsadi	33.0	USA	Scottsdale			1
1943	Emma Palmer	21.0	USA	Reno			-1
1944	Izabela Nowak	20.0	USA	Westminster			-1
1945	Audrey Johnson	20.0	USA	Marietta			-1
1946	Timothy Kang	23.0	USA	Mountain View	180.0	182.0	1
1947	Nathaniel Surma	20.0	USA	Portland			1
1948	Emiliano Espinosa-Dominguez	19.0	USA	Dallas			1
1949	Matt Fultz	30.0	USA	Westminster			1
1950	Blair Lisa	57.0	USA	Scottsdale			0
1951	Maggie Hammer	20.0	USA	Ann Arbor			-1
1952	Lisa Hammer	52.0	USA	Ann Arbor			-1
1953	Jess Walker	24.0	USA	Fort Collins			1
1954	Eric Jerome	23.0	USA	Salt Lake City			1
1955	Raymond Hansen	25.0	USA	Melrose			1
1956	Gabby  Lampner	20.0	USA	Chandler			0
1957	Anna  Kelly	24.0	USA	Fort Collins			-1
1958	Daniel Beall	32.0	USA	Poway			1
1959	Keenan Takahashi	30.0	USA	El Portal			1
1960	Carrie Cooper	43.0	USA	Salt Lake City			-1
1961	Thea Wulff	19.0	USA	Ventura			-1
1962	Whiteny Pesek	34.0	USA	Draper			0
1963	Emily Seelenfreund	31.0	USA	West Orange			-1
1964	Trevor Smith	20.0	USA	Erie			1
1965	Brittany Rae Davis	32.0	USA	MOORSEVILLE			-1
1966	Savannah Shanton	19.0	USA	Monroe			-1
1967	Tatiana Crenshaw	20.0	USA	Chula Vista			-1
1968	Mandi Curtis	32.0	USA	Somerville			-1
1969	Eliana Wallack	31.0	USA	Watertown			-1
1970	Carlos Quiles	39.0	USA	Meriden			1
1971	Jared Lenahan	33.0	USA	Silver Spring	175.0		1
1972	Rebecca Levenberg	52.0	USA	Philadelphia			-1
1973	Carlie Cook	30.0	USA	Holyoke			-1
1974	Jake Sanchez	34.0	USA	LA			1
1975	Scott Baird	36.0	USA	Hagerstown			1
1976	Caitlin Pereiras	30.0	USA	Union City			-1
1977	Chelsea Cook	30.0	USA	Englewood			-1
1978	Scott Blackburn	37.0	USA	Montclair			1
1979	Kaitlin Heatherly	29.0	USA	Atlanta			-1
1980	Benjamin Mayforth	27.0	USA	Bel Air			1
1981	Emily  Stephenson	31.0	USA	Madison			-1
1982	Keith Warrick	30.0	USA	West Mansfield			1
1983	Ryan Juguan	32.0	USA	Chicago			1
1984	Emmett Cookson	29.0	USA	Rochdale			1
1985	Steven Hinson	30.0	USA	Lakewood, Colorado	175.0		1
1986	Jacob Scharfman	22.0	USA	San Mateo			1
1987	Gabriel  Galen	19.0	USA	Redmond			1
1988	Sam McQueen	20.0	USA	Sunnyvale			1
1989	Sarah Kate Ashton	18.0	USA	Dallas			-1
1990	Helen Gillett	19.0	USA	Cambridge			-1
1991	Chole Massenat	21.0	USA	Oklahoma City			0
1992	John Brock	21.0	USA	Colleyville			1
1993	Nikolas Karolides	22.0	USA	San Diego			1
1994	O'Brien Ariana	20.0	USA	Boulder			0
1995	Madisen Haggard	19.0	USA	Dallas			-1
1996	Vincent Lee	19.0	USA	Oak Park			1
1997	Vincent Sablich	20.0	USA	Ganesvoort			1
1998	Daniel Martins	20.0	USA	Colorado Springs			1
1999	Emma Hunt	19.0	USA	Woodstock	173.0		-1
2000	Callie Close	17.0	USA	Suwanee	182.0		-1
2001	Norah Chi	17.0	USA	CHATTANOOGA			-1
2002	GENEVIEVE Dennis	18.0	USA	Burleson	154.0	159.0	0
2003	Elle Mcdonald	18.0	USA	Weston			-1
2004	Ellis Ernsberger	18.0	USA	Carrollton	170.0		1
2005	Alec Gonzalez	18.0	USA	San Tan Valley			1
2006	LUCAS ODDI	18.0	USA	Greenwich			0
2007	Tanner Bauer	18.0	USA	Louisville			1
2008	Chi Harris	30.0	USA	Portland			0
2009	Oleksii Shulha	36.0	USA	Marietta			1
2010	Katherine  Malinowski	21.0	USA	Simi Valley			-1
2011	John Muse	45.0	USA	Boulder			1
2012	Benedikt Haager	45.0	GER	München			1
2013	Monika Retschy	30.0	GER	München			-1
2014	Christoph Hanke	28.0	GER	Betzenstein	167.0	167.0	1
2015	Florian Wientjes	26.0	GER	München			1
2016	Isabell Adolph	23.0	GER	Sauerlach			-1
2017	Alexander Averdunk	24.0	GER	Markt Schwaben			1
2018	Leonie Lochner	21.0	GER	Ebenhausen			-1
2019	Romy Fuchs	21.0	GER	München			-1
2020	Elias Heinemann	21.0	GER	Neufahrn bei Freising			1
2021	Anna Lechner	18.0	GER	München	171.0		-1
2022	Silja Schabert	18.0	GER	München			-1
2023	Luis Funk	19.0	GER	München			1
2024	Moritz Uhlmann	17.0	GER	München			1
2025	Deok Jung Kim		KOR				0
2026	Jong-Sik Kim		KOR				1
2027	Jie-Eun Kim		KOR				0
2028	Jae-Yong Lee	50.0	KOR	Dobong-gu,Seoul			0
2029	Jae-Kyung Ryu		KOR				-1
2030	Jung-Jun Son	56.0	KOR	Puchon-City Gyonggi			0
2031	Jae Kyung You		KOR				0
2032	Sangwon Son	39.0	KOR	Gyeonggi-do, Seongnam			0
2033	Jabee Kim	35.0	KOR	Ganbuk-gu, Seoul			0
2034	Jaha Kim	37.0	KOR	Ganbuk-gu, Seoul			0
2035	Jain Kim	33.0	KOR	Seoul			0
2036	IN KYOUNG KIM	47.0	KOR	GYEONGGIDO			0
2037	Pyeongju Hwang	49.0	KOR	Gwangju Seo-gu			0
2038	Gye-Ju Cho	54.0	KOR	Gwangju, Korea			0
2039	Hyunbin Min	33.0	KOR	Seoul			0
2040	Jihwan Park	32.0	KOR	Go-yang			0
2041	Hanwool KIM	26.0	KOR	Gwangju, Buk-gu			0
2042	Seungwoon Cho	26.0	KOR	Gwangju, Buk-gu			0
2043	Seuran Han	30.0	KOR	Seoul			0
2044	Hannarai Song	29.0	KOR	Paju-si Gyeonggi-do			0
2045	Hongil Kim	27.0	KOR	Gwangju, Gwangsan-gu			0
2046	Sungbo Seo	28.0	KOR	Incheon, Namdong-gu			0
2047	Sol Sa	28.0	KOR	Chungbuk, Cheongju, Sangdang-gu,			-1
2048	Sungjoon Chae	28.0	KOR	Gyeongnam, Gimhae			0
2049	Jihyeon Jeong	45.0	KOR	Seoul			0
2050	Solah Kim	26.0	KOR	Gwangmyung city			0
2051	Seunghyun Kim	25.0	KOR	Seoul			0
2052	Jongwon Chon	26.0	KOR	Seoul	176.0		0
2053	Haimi Cho	25.0	KOR	Gyenggi			0
2054	Jiwon Yang	26.0	KOR	Gwachun			0
2055	Minseon Kim	24.0	KOR	Gyeonggi, Goyang			0
2056	Jiwon Bae	22.0	KOR	Pohang, Nam-gu			0
2057	Minyoung Lee	22.0	KOR	Suwon, Gyeonggi-do			0
2058	sooho Park	50.0	KOR	Palyong-dong,Changwon,Gyeongnam			0
2059	Seunghyun Kim	22.0	KOR	Seoul			0
2060	Donggyu Son	25.0	KOR	Dongrae-gu,Busan			0
2061	Shinyeong Yun	26.0	KOR	Seoul			0
2062	Hyunjae Kim	28.0	KOR	Gwangju			0
2063	Jungju Kim	28.0	KOR	Dong-gu, Gwangju			0
2064	Younghyun Kim	24.0	KOR	Bucheon-si, Gyeonggi-do, Korea			0
2065	Seongmin Eom	21.0	KOR	Chungnam, Asan			0
2066	Gahee Lee	22.0	KOR	seoul, Korea			0
2067	Jiyeon Jeon	24.0	KOR	Goyang-si, Gyeonggi-do, Korea			0
2068	Joonha Shin	23.0	KOR	Namyangju-si			0
2069	Seungbeom Lee	22.0	KOR	Seoul, Nowon-gu			0
2070	Lan Kim	20.0	KOR	Asan-si, Chungcheongnam-do, Korea			0
2071	Seohyun Kim	22.0	KOR	Suseong-gu, Daegu, Korea			0
2072	Sungsu Lee	22.0	KOR	Wonju-si, Gangwon-do, Korea			0
2073	Donghyun Jang	22.0	KOR	Gwangju seo-gu			0
2074	Jeongran KO	22.0	KOR	Busan, Korea			0
2075	Doyeon Park	22.0	KOR	Iksan-si, Jeollabuk-do, Korea			0
2076	Yongsu Lee	23.0	KOR	Jeju-si, Jeju-do, Korea			0
2077	Yugwan Shin	21.0	KOR	Seoul, Korea			0
2078	Seungchan Choi	21.0	KOR	Nam-gu, Incheon, Korea			0
2079	Sanghyun Cho	19.0	KOR	Gwangju			0
2080	Chaehyun Seo	18.0	KOR	Seoul	162.0		0
2081	Gayeon Cho	19.0	KOR	Ulsan-si			0
2082	Nawoo Choi	20.0	KOR	Busan, Korea			0
2083	Min Son	22.0	KOR	Gwangju, KOREA			0
2084	Jongseok Son	31.0	KOR	In-cheon	178.0		0
2085	Younggeun Lee	28.0	KOR	Seoul			0
2086	Saedasom Jung	33.0	KOR	Goyang			0
2087	hanyong Lee	57.0	KOR	Asan Chongnam			0
2088	sunkyo Jin	49.0	KOR	Gwangju Metropolitan City			0
2089	Miyoung Jeong	48.0	KOR	Cheongju-si, Chungcheongbuk-do, Korea			0
2090	minhyuk Song	22.0	KOR	Incheon			0
2091	hyeongjun Kim	21.0	KOR	Pohang			0
2092	minseo Choi	20.0	KOR	Bu choen			0
2093	junsek Choi	19.0	KOR	Daegu			0
2094	Donghyeon Kim	23.0	KOR	Gyeongnam, Gimhae			0
2095	sangmin Kim	23.0	KOR	Go yang			0
2096	dongjin Seo	23.0	KOR	Mok po			0
2097	ilhan Yoo	23.0	KOR	Pyung tek			0
2098	yunjung Ju	22.0	KOR	Seoul			0
2099	Euncheol Shin	22.0	KOR	Jeju, Korea			0
2100	Eojin Kim	20.0	KOR	Asan Chungnam			0
2101	Dohyun Lee	19.0	KOR	Dobong-Gu, Seoul			0
2102	Donggun Park	20.0	KOR	Gwangju, Korea			0
2103	Dagyeong Han	20.0	KOR	Jinju, Gyungnam			0
2104	Sunga Son	20.0	KOR	Pohang, Korea			0
2105	Seoyeon Park	19.0	KOR	Busna, Korea			0
2106	Heeyeon Park	29.0	KOR	Seoul			0
2107	yonghyun kim	42.0	KOR	incheon			0
2108	Dongha Kim	19.0	KOR	Seoul, Korea			0
2109	Jisu Choi	18.0	KOR	Daegu			0
2110	Yena Pi	19.0	KOR	Uijeongbu-si			0
2111	Sungjae Park	22.0	KOR	paju			0
2112	Mini Park	22.0	KOR	Seoul			0
2113	Minah Jeon	22.0	KOR	Cheongju-si			-1
2114	Youjin Cha	22.0	KOR	Wonju, Korea			0
2115	JEHEON OH	22.0	KOR	Jeju			0
2116	Minji Kim	22.0	KOR	Seoul			0
2117	Daeyoung Kim	35.0	KOR	Gyeongnam Jinju			0
2118	Hunseok Byeon	21.0	KOR	korea gwangju			0
2119	Hyejun Kim	20.0	KOR	Seoul, Republic of Korea 10			0
2120	Sunghoon Park	18.0	KOR	Seoul, Korea			0
2121	Wonwoo Han	19.0	KOR	Republic of korea, Gyeongsangnam-do, jinju-si			0
2122	Jongbin Choi	23.0	KOR	Jeju-si, Jeju-do, Republic of Korea			0
2123	HYEWON JOO	19.0	KOR	SEOUL, GURO-GU			0
2124	Haram Jeon	18.0	KOR	Gyeongbuk, Korea			0
2125	Jihwan Ju	21.0	KOR	Jeollanam-do, Korea			0
2126	Deokyoung Kim	19.0	KOR	Incheon, Korea			0
2127	Jimin JEONG	17.0	KOR	Chungcheongnam-do, Korea			0
2128	Jaejun Lim	18.0	KOR	Chungcheongnam-do, Korea			0
2129	Jaehyeon Park	20.0	KOR	Gyeongsangnam-do, Korea			0
2130	Yongjun Jung	18.0	KOR	Incheon, Korea			0
2131	Joongsun Eo	40.0	KOR	Seoul, Korea			0
2132	Youngho Kim	35.0	KOR	Seoul, Korea			0
2133	Youn A Kim	32.0	KOR	Gyeonggi Province			0
2134	Jungwoo Kim	32.0	KOR	Seoul			0
2135	Sang Su Kwon	42.0	KOR	Seoul			0
2136	Chen-Fo Tseng		TPE				0
2137	Yen-Yi Wu	48.0	TPE	TAIPEI			0
2138	Yeu-Shiang Chang	33.0	TPE	Taipei			0
2139	Hung Ying Lee	36.0	TPE	Taipei			0
2140	Jiun-Jie Tzeng	40.0	TPE	TAIPEI			0
2141	Hsiu-Ju Lin	28.0	TPE	taipei			0
2142	Yi-Chen Lin	23.0	TPE	TAIPEI			0
2143	Yu-Chen Lin	23.0	TPE	TAIPEI			0
2144	Wei-Chi Huang	48.0	TPE	Taipei			0
2145	Po Lin Chen	38.0	TPE	Taipei			0
2146	Chia Hsiang Lin	23.0	TPE	Taipei			0
2147	Hao Hsuan Huang	20.0	TPE	Taipei			0
2148	Ching Huei Chang	20.0	TPE	Taipei			0
2149	Chun-Hsiang Wang	42.0	TPE	Taipei			0
2150	Chin Yu Cho	47.0	TPE	Taipei			0
2151	Hui Yueh Chen	49.0	TPE	Taipei			0
2152	Pascale Schmied	46.0	TPE	Taipei			-1
2153	Yuwen Lin	33.0	TPE	Taipei			0
2154	Ya-Huei Cheng	50.0	TPE	Taipei			0
2155	Wan Rung Chang	46.0	TPE	TAIPEI			0
2156	Jui-Chi Lee	50.0	TPE	Taipei			0
2157	Zhe-xiu Andai	42.0	TPE	Taipei			0
2158	Shannon Huang	44.0	TPE	Taipei			-1
2159	Chia-Jen Chuang	56.0	TPE	Taipei			0
2160	Ting-Chen Yao	20.0	TPE	Taipei			0
2161	Chung-Kai Wang	41.0	TPE	Taipei			0
2162	Mu Jun Hsieh	40.0	TPE	Taipei			0
2163	Hsuan Hsu	35.0	TPE	Taipei			0
2164	Attila Stumpf		HUN				1
2165	Andras Tiboldi		HUN				0
2166	Aron Urbanics		HUN				1
2167	Csaba Komondi	45.0	HUN	Veresegyház			1
2168	Csaba Kovacs		HUN				1
2169	Janos Singer		HUN				0
2170	Kornel Ravadits		HUN				1
2171	Laszlo Strommer	53.0	HUN	Nagyvázsony			0
2172	Nóra Király	31.0	HUN	Tahitótfalu			-1
2173	András Király	26.0	HUN	Tahitótfalu			1
2174	Tamás Farkas	27.0	HUN	Budapest			1
2175	Noémi Meilinger	30.0	HUN	Veszprém			-1
2176	András Szijártó	32.0	HUN	Budapest			1
2177	Zoltán Komjáti	36.0	HUN	Budapest			1
2178	Zoltán  Androvics	24.0	HUN	Dunakeszi			1
2179	Soma Strommer	22.0	HUN	Budapest			-1
2180	Adrienn Timbusz	26.0	HUN	Kecskemét			-1
2181	Bálint Harcsa-Pintér	26.0	HUN	Zsombó			1
2182	Adél Benus	20.0	HUN	Balassagyarmat			0
2183	Panka Farkas	22.0	HUN	Budapest			-1
2184	Dénes Stark	24.0	HUN	Budapest			1
2185	Tibor Varga	36.0	HUN	Érd			1
2186	Sándor Farkas	53.0	HUN	Budapest			1
2187	Melinda Vigh	39.0	HUN	Berlin			-1
2188	Réka Sándor	20.0	HUN	Székesfehérvár			-1
2189	András Harcsa-Pintér	19.0	HUN	Zsombó			1
2190	Tamás Süli	20.0	HUN	Veszprém			1
2191	Ádám Bakurecz	21.0	HUN	Budapest			1
2192	Zsombor Koppány Táborosi	21.0	HUN	Zsombó			0
2193	Eszter Riesing	18.0	HUN	Szeged			-1
2194	Zsolt Balogh	35.0	HUN	Érd			1
2195	Balázs Bajusz	33.0	HUN	Budapest			1
2196	Blanka Rubint	19.0	HUN	Szada			-1
2197	Roel van Veldhuizen	35.0	HUN	Berlin			1
2198	Esther Stefansky	43.0	HUN	Berlin			-1
2199	Kristóf Tóth	21.0	HUN	Budapest			1
2200	Janka Giret	21.0	HUN	Budapest			-1
2201	Nimród Sebestyén Tusnády	18.0	HUN	Budajenő			0
2202	Attila Zsombor Radics	18.0	HUN	Budapest			1
2203	Gergő Vályi	17.0	HUN	Szügy	176.0	180.0	1
2204	Péter Hámori	24.0	HUN	Budapest			1
2205	László Gergely Torma	36.0	HUN	Budapest			1
2206	Viktor Ágoston	43.0	HUN	Budapestt			1
2207	Chi-Wai Lok	56.0	HKG	Hong Kong			0
2208	Kin-Wing Lau	51.0	HKG	Hong Kong			0
2209	Tang-Yee Ng	57.0	HKG	Hong Kong			0
2210	Shun-Yuk Choi	53.0	HKG	Hong Kong			0
2211	Sin-fai HO	33.0	HKG	Hong Kong			0
2212	Wing Sze Yuen	30.0	HKG	Hong Kong			0
2213	Ka-yan Wong	37.0	HKG	Hong Kong			0
2214	Ka-chun Yau	29.0	HKG	Hong Kong			0
2215	Wing-yu WU	27.0	HKG	Hong Kong			0
2216	Siu-hei Tang	29.0	HKG	Hong Kong			0
2217	Chi-fung AU	26.0	HKG	Hong Kong			0
2218	Cheung-chi Shoji Chan	26.0	HKG	Hong Kong			0
2219	Cheuk-hei HO	23.0	HKG	Hong Kong			0
2220	Hoi-ying TO	22.0	HKG	Hong Kong			0
2221	Pui-yim Lau	35.0	HKG	Hong Kong			0
2222	Chi-wang Cheng	32.0	HKG	Hong Kong			0
2223	Tsun-ting Ip	25.0	HKG	Hong Kong			0
2224	Shing-chi Chan	48.0	HKG	Hong Kong			0
2225	Wai-ting Shirman SO	48.0	HKG	Hong Kong			0
2226	Hei-yeung Lam	25.0	HKG	Hong Kong			0
2227	Wai-ping YU	22.0	HKG	Hong Kong			0
2228	Wai-sze Adora MA	22.0	HKG	Hong Kong			0
2229	Tseng-shun Wong	21.0	HKG	Hong Kong			0
2230	Sze-lai Leung	19.0	HKG	Hong Kong			0
2231	Chun-hei Dai	21.0	HKG	Hong Kong			0
2232	Suet-ying Lam	24.0	HKG	Hong Kong			0
2233	Michelle Wingyan Chow	21.0	HKG	Hong Kong			-1
2234	Pak-hei Lau	23.0	HKG	Hong Kong			0
2235	Wai-mui Ling	20.0	HKG	Hong Kong			0
2236	Siu-kuk Cirrus Yiu	20.0	HKG	Hong Kong			0
2237	Shuk-yee Virgo Liu	52.0	HKG	Hong Kong			0
2238	Sally MAN	19.0	HKG	Hong Kong			-1
2239	Tsz-kin LAI	19.0	HKG	Hong Kong			0
2240	Cheuk-nam WONG	20.0	HKG	Hong Kong			0
2241	Paak-lok CHAN	28.0	HKG	Hong Kong			0
2242	Ming-ho LI	26.0	HKG	Hong Kong			0
2243	Shun-wai LEE	49.0	HKG	Hong Kong			0
2244	Kazuhiro Minowada	52.0	JPN	Tokyo			1
2245	Manabu Hakamada		JPN				1
2246	Motomu Tsuge		JPN				0
2247	Yuji Hirayama	53.0	JPN	Saitama-ken			1
2248	Yutaka Sato	55.0	JPN	Saitama			1
2249	Keita Mogaki	40.0	JPN	Funabashi-shi			1
2250	Jiro Nakagai	52.0	JPN	Settsu-shi, Osaka			1
2251	Yuka Kobayashi	34.0	JPN	Tokai-mura, Ibaragi			-1
2252	Tatsuo Arieda	56.0	JPN	Tokyo			1
2253	Akiyo Noguchi	32.0	JPN	Ryugasaki-shi	167.0		-1
2254	Sachi Amma	32.0	JPN	Utsunomiya-shi			-1
2255	Tsukuru Hori	32.0	JPN	Aoba-ku Sendai-shi			0
2256	Saari Watanabe	31.0	JPN	Sakyo-ku Kyoto-shi			0
2257	Rei Sugimoto	30.0	JPN	Tokyo	172.0		-1
2258	Asaki Hagiwara	34.0	JPN	Sapporo			0
2259	Naoto Hakamada	29.0	JPN	Tokyo			1
2260	Atsushi Shimizu	34.0	JPN	Kyoto			1
2261	Masahiro Higuchi	29.0	JPN	Setagaya-ku, Tokyo	169.0		1
2262	Mirei Hasegawa	31.0	JPN	Mito-shi, Ibaraki			-1
2263	Momoka Oda	28.0	JPN	Edogawa-ku, Tokyo			0
2264	Takuma Numajiri	29.0	JPN	Tsukuba-shi			1
2265	Keita Watabe	28.0	JPN	Yokkaichi	173.0	180.0	1
2266	Ryuichi Murai	27.0	JPN	Funabashi			1
2267	Risa Ota	29.0	JPN	Yamaguchi-si			-1
2268	Aya Onoe	26.0	JPN	kawaguchi			-1
2269	Kazutoshi Ogata	39.0	JPN	Nagasaki-shi			1
2270	Yuki Hiroshige	26.0	JPN	Sabae-shi, Fukui			-1
2271	Naoki Shimatani	25.0	JPN	Chiba-shi Hanamigawa-ku			1
2272	Kokoro Fujii	29.0	JPN	Tokyo	176.0		-1
2273	Keiichiro Korenaga	26.0	JPN	Sizuoka-shi, Shizuoka			1
2274	Ryoga Tsukada	26.0	JPN	Tokyo			0
2275	Koichiro Kobayashi	54.0	JPN	Tokyo			1
2276	Tomoa Narasaki	25.0	JPN	Tochigi	170.0		0
2277	Moe YOSHIMURA	25.0	JPN	Mie			-1
2278	Mei Kotake	24.0	JPN	Shiga			0
2279	Yuzuru Iida	25.0	JPN	Chiba			1
2280	Makoto Yamauchi	27.0	JPN	Nakano-ku, Tokyo			1
2281	Miwa Oba	24.0	JPN	Okazaki			-1
2282	Masahito Maeoka	51.0	JPN	Kochi-shi, Kochi			1
2283	Mika Maeoka	58.0	JPN	Kochi-shi			1
2284	Sho Aita	25.0	JPN	Tokyo			1
2285	Hiroto Shimizu	26.0	JPN	Osaka			1
2286	Shinichiro Nomura	25.0	JPN	Ibaraki			1
2287	Aika Tajima	23.0	JPN	Mie			0
2288	Ayane Sakai	25.0	JPN	Saitama			0
2289	Minoru Nakano	37.0	JPN	Hiroshima-shi			1
2290	Takako Hoshi	50.0	JPN	Uonuma-shi			-1
2291	Tomoaki Takata	27.0	JPN	Hokuei-cho	175.0		1
2292	Hiroshi Yasui	47.0	JPN	Misasa-cho			1
2293	Benjamin Hartmann	38.0	JPN	Grossenseebach			1
2294	Miho Nonaka	24.0	JPN	Tokyo	163.0		1
2295	Ryosuke Hibino	23.0	JPN	gihu ogaki shi			1
2296	Kaya Otaka	23.0	JPN	tokyo, ome			-1
2297	Misato Nishikori	23.0	JPN	Hiroshima			-1
2298	Toru Kobinata	54.0	JPN	Hachioji, Tokyo			1
2299	Shinsuke Kimura	52.0	JPN	Yokohama			1
2301	Yuki Hada	24.0	JPN	Kasukabe, Saitama			-1
2302	Aya Kikuzawa	22.0	JPN	Nagareyama, Chiba			-1
2303	Shinji Mizumura	58.0	JPN	Toshima-ku Tokyo	177.0		1
2304	Natsuko Shimizu	22.0	JPN	Narashino			-1
2305	Yukari Nakamura	23.0	JPN	Hamamatsu	157.0		-1
2306	Taito Nakagami	22.0	JPN	Fukuoka			1
2307	Meichi Narasaki	22.0	JPN	Tochigi			0
2308	Toru Kofukuda	27.0	JPN	Okayama			1
2309	Yoshiyuki Ogata	24.0	JPN	Tokyo	172.0	181.0	1
2310	Tomoko kajima	39.0	JPN	Fukaya-shi, Saitama			-1
2311	Hiromi Aoki	50.0	JPN	Nagoya-shi,Nishiku			-1
2312	Tomoyuki Otsuki	51.0	JPN	Sendai-shi, Izumi-ku			1
2313	Naoya Suzuki	46.0	JPN	Kanagawa			1
2314	Ken Sato	62.0	JPN	Minami-ku Hiroshima-shi			1
2315	Takashi Yamamoto	44.0	JPN	Kochi-shi, Kochi			1
2316	Ryoko Mende	67.0	JPN	Ito-shi			-1
2317	Masato Okasaka	54.0	JPN	Sagamihara-shi Minami-ku			1
2318	Aika Yoshida	44.0	JPN	IN, USA			0
2319	Mizuki Tajima	21.0	JPN	Mie			-1
2320	Go Yamazaki	29.0	JPN	Suginami-ku Tokyo			1
2321	Erina Miura	26.0	JPN	Sendai-shi Izumi-ku			-1
2322	Asami Harada	25.0	JPN	Omura-shi			-1
2323	Yoshiko Nishitani	37.0	JPN	Setagayaku, Tokyo			-1
2324	Kokoro Takata	22.0	JPN	Tohaku-gun, Tottori			-1
2325	Homare Toda	22.0	JPN	Yamanashi			0
2326	Momoka Kaneko	22.0	JPN	JPN			0
2327	Mao Nakamura	22.0	JPN	jpn	156.0		0
2328	Shuri Nishida	21.0	JPN	jpn			-1
2329	Ayano Soga	20.0	JPN	jpn			-1
2330	Karin Kojima	20.0	JPN	Hashima-gun, Gifu			-1
2331	Kaito Watanabe	25.0	JPN	ｊｐｎ			0
2332	Kai Harada	23.0	JPN	Tokyo	169.0		1
2333	Hayato Nakamura	21.0	JPN	jpn			1
2334	Keita Dohi	21.0	JPN	Kanagawa			1
2335	Katsura Konishi	21.0	JPN	Kanagawa			-1
2336	Shuta Tanaka	21.0	JPN	Kanagawa			0
2337	Taisei Ishimatsu	25.0	JPN	Higashifujisawa,Iruma,Saitama			0
2338	Ryohei Kameyama	25.0	JPN	Gifu-shi,Gifu			1
2339	Ayari Sakamoto	30.0	JPN	Otsu-shi, Shiga			0
2340	Saeko Sugimura	29.0	JPN	Kinokawas-hi, Wakayama			-1
2341	Satomi Tachibana	43.0	JPN	moriokashi			-1
2342	Chisato Kanazawa	38.0	JPN	mitogun			-1
2343	Nanako Kura	21.0	JPN	kariyash	160.0		-1
2344	Hinako Furukawa	22.0	JPN	touhakugun			-1
2345	Jun Shibanuma	32.0	JPN	kawasaki			1
2346	Yuta Kobata	28.0	JPN	wakayama			-1
2347	Tomoki Musha	24.0	JPN	ebetsu			1
2348	Yuji Inoue	26.0	JPN	Osaka			1
2349	serika Okawachi	23.0	JPN	Nagasaki			0
2350	Haruhito Sahara	55.0	JPN	Toyota-shi			1
2351	Ryo Inoue	21.0	JPN	Matsuyama,Ehime			0
2352	Yuto Kawai	22.0	JPN	tokyo			0
2353	Robert Statts Mc Crea	45.0	JPN	St Bloomington, IN			1
2354	Akira Katayama	41.0	JPN	Hiroshima			1
2355	Tomizawa Ryuichiro	46.0	JPN	Tottori			0
2356	Saki Kikuchi	19.0	JPN	Tokyo			-1
2357	Futaba Ito	19.0	JPN	Iwate	162.0		0
2358	Naoki Tsurumoto	21.0	JPN	Tokyo			1
2359	Yui Nakata	34.0	JPN	Tokyo			-1
2360	Hiromi Matsubara	26.0	JPN	Tokyo			-1
2361	Mayu Yamashita	24.0	JPN	Tokyo			-1
2362	Mana Nakata	25.0	JPN	Tokyo			-1
2363	Teruhito Oki	28.0	JPN	Tokyo			0
2364	Masanori Tanabe	26.0	JPN	Tokyo			1
2365	Hideyuki Koriki	26.0	JPN	Tokyo			1
2366	Shion Morikawa	27.0	JPN	Tokyo			0
2367	Junko Kitawaki	24.0	JPN	Tokyo			-1
2368	Hidemasa Nishida	19.0	JPN	Tokyo			1
2369	Natsumi Hirano	19.0	JPN	Tokyo			-1
2370	Taisei Homma	22.0	JPN	Tokyo			0
2371	Miu Kurita	19.0	JPN	Tokyo			0
2372	Shuhei Yukimaru	20.0	JPN	Tokyo			1
